,Runtime,Runtime_0_30,Runtime_31_45,Runtime_46_60,Runtime_61_75,Runtime_76_90,Runtime_91_105,Runtime_106_120,Runtime_121_135,Runtime_136_150,Runtime_151_175,Runtime_176_190,Runtime_191+
8081,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8082,96.0,0,0,0,0,0,1,0,0,0,0,0,0
8083,108.0,0,0,0,0,0,0,1,0,0,0,0,0
8084,135.0,0,0,0,0,0,0,0,1,0,0,0,0
8085,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8086,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8087,98.0,0,0,0,0,0,1,0,0,0,0,0,0
8088,78.0,0,0,0,0,1,0,0,0,0,0,0,0
8089,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8090,96.0,0,0,0,0,0,1,0,0,0,0,0,0
8091,68.0,0,0,0,1,0,0,0,0,0,0,0,0
8092,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8093,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8094,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8095,,0,0,0,0,0,0,0,0,0,0,0,0
8096,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8097,104.0,0,0,0,0,0,1,0,0,0,0,0,0
8098,100.0,0,0,0,0,0,1,0,0,0,0,0,0
8099,67.0,0,0,0,1,0,0,0,0,0,0,0,0
8100,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8101,81.0,0,0,0,0,1,0,0,0,0,0,0,0
8102,63.0,0,0,0,1,0,0,0,0,0,0,0,0
8103,65.0,0,0,0,1,0,0,0,0,0,0,0,0
8104,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8105,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8106,84.0,0,0,0,0,1,0,0,0,0,0,0,0
8107,93.0,0,0,0,0,0,1,0,0,0,0,0,0
8108,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8109,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8110,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8111,99.0,0,0,0,0,0,1,0,0,0,0,0,0
8112,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8113,168.0,0,0,0,0,0,0,0,0,0,1,0,0
8114,112.0,0,0,0,0,0,0,1,0,0,0,0,0
8115,97.0,0,0,0,0,0,1,0,0,0,0,0,0
8116,93.0,0,0,0,0,0,1,0,0,0,0,0,0
8117,83.0,0,0,0,0,1,0,0,0,0,0,0,0
8118,70.0,0,0,0,1,0,0,0,0,0,0,0,0
8119,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8120,78.0,0,0,0,0,1,0,0,0,0,0,0,0
8121,118.0,0,0,0,0,0,0,1,0,0,0,0,0
8122,79.0,0,0,0,0,1,0,0,0,0,0,0,0
8123,108.0,0,0,0,0,0,0,1,0,0,0,0,0
8124,102.0,0,0,0,0,0,1,0,0,0,0,0,0
8125,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8126,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8127,138.0,0,0,0,0,0,0,0,0,1,0,0,0
8128,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8129,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8130,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8131,48.0,0,0,1,0,0,0,0,0,0,0,0,0
8132,78.0,0,0,0,0,1,0,0,0,0,0,0,0
8133,59.0,0,0,1,0,0,0,0,0,0,0,0,0
8134,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8135,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8136,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8137,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8138,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8139,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8140,140.0,0,0,0,0,0,0,0,0,1,0,0,0
8141,69.0,0,0,0,1,0,0,0,0,0,0,0,0
8142,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8143,63.0,0,0,0,1,0,0,0,0,0,0,0,0
8144,82.0,0,0,0,0,1,0,0,0,0,0,0,0
8145,126.0,0,0,0,0,0,0,0,1,0,0,0,0
8146,83.0,0,0,0,0,1,0,0,0,0,0,0,0
8147,,0,0,0,0,0,0,0,0,0,0,0,0
8148,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8149,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8150,100.0,0,0,0,0,0,1,0,0,0,0,0,0
8151,64.0,0,0,0,1,0,0,0,0,0,0,0,0
8152,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8153,74.0,0,0,0,1,0,0,0,0,0,0,0,0
8154,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8155,68.0,0,0,0,1,0,0,0,0,0,0,0,0
8156,,0,0,0,0,0,0,0,0,0,0,0,0
8157,,0,0,0,0,0,0,0,0,0,0,0,0
8158,45.0,0,1,0,0,0,0,0,0,0,0,0,0
8159,84.0,0,0,0,0,1,0,0,0,0,0,0,0
8160,72.0,0,0,0,1,0,0,0,0,0,0,0,0
8161,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8162,96.0,0,0,0,0,0,1,0,0,0,0,0,0
8163,64.0,0,0,0,1,0,0,0,0,0,0,0,0
8164,77.0,0,0,0,0,1,0,0,0,0,0,0,0
8165,99.0,0,0,0,0,0,1,0,0,0,0,0,0
8166,50.0,0,0,1,0,0,0,0,0,0,0,0,0
8167,111.0,0,0,0,0,0,0,1,0,0,0,0,0
8168,,0,0,0,0,0,0,0,0,0,0,0,0
8169,51.0,0,0,1,0,0,0,0,0,0,0,0,0
8170,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8171,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8172,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8173,30.0,1,0,0,0,0,0,0,0,0,0,0,0
8174,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8175,83.0,0,0,0,0,1,0,0,0,0,0,0,0
8176,103.0,0,0,0,0,0,1,0,0,0,0,0,0
8177,65.0,0,0,0,1,0,0,0,0,0,0,0,0
8178,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8179,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8180,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8181,52.0,0,0,1,0,0,0,0,0,0,0,0,0
8182,55.0,0,0,1,0,0,0,0,0,0,0,0,0
8183,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8184,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8185,63.0,0,0,0,1,0,0,0,0,0,0,0,0
8186,71.0,0,0,0,1,0,0,0,0,0,0,0,0
8187,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8188,98.0,0,0,0,0,0,1,0,0,0,0,0,0
8189,93.0,0,0,0,0,0,1,0,0,0,0,0,0
8190,52.0,0,0,1,0,0,0,0,0,0,0,0,0
8191,61.0,0,0,0,0,0,0,0,0,0,0,0,0
8192,52.0,0,0,1,0,0,0,0,0,0,0,0,0
8193,114.0,0,0,0,0,0,0,1,0,0,0,0,0
8194,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8195,67.0,0,0,0,1,0,0,0,0,0,0,0,0
8196,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8197,101.0,0,0,0,0,0,1,0,0,0,0,0,0
8198,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8199,52.0,0,0,1,0,0,0,0,0,0,0,0,0
8200,96.0,0,0,0,0,0,1,0,0,0,0,0,0
8201,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8202,74.0,0,0,0,1,0,0,0,0,0,0,0,0
8203,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8204,93.0,0,0,0,0,0,1,0,0,0,0,0,0
8205,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8206,76.0,0,0,0,0,0,0,0,0,0,0,0,0
8207,91.0,0,0,0,0,0,0,0,0,0,0,0,0
8208,70.0,0,0,0,1,0,0,0,0,0,0,0,0
8209,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8210,131.0,0,0,0,0,0,0,0,1,0,0,0,0
8211,125.0,0,0,0,0,0,0,0,1,0,0,0,0
8212,42.0,0,1,0,0,0,0,0,0,0,0,0,0
8213,75.0,0,0,0,1,0,0,0,0,0,0,0,0
8214,97.0,0,0,0,0,0,1,0,0,0,0,0,0
8215,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8216,82.0,0,0,0,0,1,0,0,0,0,0,0,0
8217,79.0,0,0,0,0,1,0,0,0,0,0,0,0
8218,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8219,54.0,0,0,1,0,0,0,0,0,0,0,0,0
8220,102.0,0,0,0,0,0,1,0,0,0,0,0,0
8221,56.0,0,0,1,0,0,0,0,0,0,0,0,0
8222,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8223,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8224,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8225,81.0,0,0,0,0,1,0,0,0,0,0,0,0
8226,103.0,0,0,0,0,0,1,0,0,0,0,0,0
8227,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8228,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8229,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8230,107.0,0,0,0,0,0,0,1,0,0,0,0,0
8231,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8232,98.0,0,0,0,0,0,1,0,0,0,0,0,0
8233,127.0,0,0,0,0,0,0,0,1,0,0,0,0
8234,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8235,66.0,0,0,0,1,0,0,0,0,0,0,0,0
8236,72.0,0,0,0,1,0,0,0,0,0,0,0,0
8237,65.0,0,0,0,1,0,0,0,0,0,0,0,0
8238,63.0,0,0,0,1,0,0,0,0,0,0,0,0
8239,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8240,91.0,0,0,0,0,0,0,0,0,0,0,0,0
8241,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8242,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8243,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8244,74.0,0,0,0,1,0,0,0,0,0,0,0,0
8245,84.0,0,0,0,0,1,0,0,0,0,0,0,0
8246,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8247,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8248,160.0,0,0,0,0,0,0,0,0,0,1,0,0
8249,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8250,71.0,0,0,0,1,0,0,0,0,0,0,0,0
8251,70.0,0,0,0,1,0,0,0,0,0,0,0,0
8252,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8253,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8254,103.0,0,0,0,0,0,1,0,0,0,0,0,0
8255,56.0,0,0,1,0,0,0,0,0,0,0,0,0
8256,116.0,0,0,0,0,0,0,1,0,0,0,0,0
8257,114.0,0,0,0,0,0,0,1,0,0,0,0,0
8258,97.0,0,0,0,0,0,1,0,0,0,0,0,0
8259,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8260,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8261,68.0,0,0,0,1,0,0,0,0,0,0,0,0
8262,83.0,0,0,0,0,1,0,0,0,0,0,0,0
8263,56.0,0,0,1,0,0,0,0,0,0,0,0,0
8264,56.0,0,0,1,0,0,0,0,0,0,0,0,0
8265,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8266,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8267,44.0,0,1,0,0,0,0,0,0,0,0,0,0
8268,91.0,0,0,0,0,0,0,0,0,0,0,0,0
8269,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8270,111.0,0,0,0,0,0,0,1,0,0,0,0,0
8271,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8272,97.0,0,0,0,0,0,1,0,0,0,0,0,0
8273,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8274,48.0,0,0,1,0,0,0,0,0,0,0,0,0
8275,,0,0,0,0,0,0,0,0,0,0,0,0
8276,57.0,0,0,1,0,0,0,0,0,0,0,0,0
8277,131.0,0,0,0,0,0,0,0,1,0,0,0,0
8278,65.0,0,0,0,1,0,0,0,0,0,0,0,0
8279,93.0,0,0,0,0,0,1,0,0,0,0,0,0
8280,100.0,0,0,0,0,0,1,0,0,0,0,0,0
8281,106.0,0,0,0,0,0,0,0,0,0,0,0,0
8282,77.0,0,0,0,0,1,0,0,0,0,0,0,0
8283,59.0,0,0,1,0,0,0,0,0,0,0,0,0
8284,82.0,0,0,0,0,1,0,0,0,0,0,0,0
8285,59.0,0,0,1,0,0,0,0,0,0,0,0,0
8286,158.0,0,0,0,0,0,0,0,0,0,1,0,0
8287,64.0,0,0,0,1,0,0,0,0,0,0,0,0
8288,106.0,0,0,0,0,0,0,0,0,0,0,0,0
8289,30.0,1,0,0,0,0,0,0,0,0,0,0,0
8290,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8291,77.0,0,0,0,0,1,0,0,0,0,0,0,0
8292,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8293,,0,0,0,0,0,0,0,0,0,0,0,0
8294,66.0,0,0,0,1,0,0,0,0,0,0,0,0
8295,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8296,84.0,0,0,0,0,1,0,0,0,0,0,0,0
8297,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8298,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8299,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8300,91.0,0,0,0,0,0,0,0,0,0,0,0,0
8301,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8302,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8303,70.0,0,0,0,1,0,0,0,0,0,0,0,0
8304,68.0,0,0,0,1,0,0,0,0,0,0,0,0
8305,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8306,67.0,0,0,0,1,0,0,0,0,0,0,0,0
8307,81.0,0,0,0,0,1,0,0,0,0,0,0,0
8308,,0,0,0,0,0,0,0,0,0,0,0,0
8309,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8310,117.0,0,0,0,0,0,0,1,0,0,0,0,0
8311,67.0,0,0,0,1,0,0,0,0,0,0,0,0
8312,134.0,0,0,0,0,0,0,0,1,0,0,0,0
8313,84.0,0,0,0,0,1,0,0,0,0,0,0,0
8314,75.0,0,0,0,1,0,0,0,0,0,0,0,0
8315,137.0,0,0,0,0,0,0,0,0,1,0,0,0
8316,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8317,67.0,0,0,0,1,0,0,0,0,0,0,0,0
8318,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8319,83.0,0,0,0,0,1,0,0,0,0,0,0,0
8320,48.0,0,0,1,0,0,0,0,0,0,0,0,0
8321,65.0,0,0,0,1,0,0,0,0,0,0,0,0
8322,57.0,0,0,1,0,0,0,0,0,0,0,0,0
8323,68.0,0,0,0,1,0,0,0,0,0,0,0,0
8324,69.0,0,0,0,1,0,0,0,0,0,0,0,0
8325,97.0,0,0,0,0,0,1,0,0,0,0,0,0
8326,91.0,0,0,0,0,0,0,0,0,0,0,0,0
8327,122.0,0,0,0,0,0,0,0,1,0,0,0,0
8328,129.0,0,0,0,0,0,0,0,1,0,0,0,0
8329,109.0,0,0,0,0,0,0,1,0,0,0,0,0
8330,27.0,1,0,0,0,0,0,0,0,0,0,0,0
8331,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8332,142.0,0,0,0,0,0,0,0,0,1,0,0,0
8333,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8334,110.0,0,0,0,0,0,0,1,0,0,0,0,0
8335,30.0,1,0,0,0,0,0,0,0,0,0,0,0
8336,63.0,0,0,0,1,0,0,0,0,0,0,0,0
8337,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8338,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8339,122.0,0,0,0,0,0,0,0,1,0,0,0,0
8340,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8341,150.0,0,0,0,0,0,0,0,0,1,0,0,0
8342,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8343,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8344,122.0,0,0,0,0,0,0,0,1,0,0,0,0
8345,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8346,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8347,163.0,0,0,0,0,0,0,0,0,0,1,0,0
8348,107.0,0,0,0,0,0,0,1,0,0,0,0,0
8349,116.0,0,0,0,0,0,0,1,0,0,0,0,0
8350,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8351,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8352,68.0,0,0,0,1,0,0,0,0,0,0,0,0
8353,120.0,0,0,0,0,0,0,1,0,0,0,0,0
8354,109.0,0,0,0,0,0,0,1,0,0,0,0,0
8355,74.0,0,0,0,1,0,0,0,0,0,0,0,0
8356,108.0,0,0,0,0,0,0,1,0,0,0,0,0
8357,79.0,0,0,0,0,1,0,0,0,0,0,0,0
8358,102.0,0,0,0,0,0,1,0,0,0,0,0,0
8359,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8360,97.0,0,0,0,0,0,1,0,0,0,0,0,0
8361,82.0,0,0,0,0,1,0,0,0,0,0,0,0
8362,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8363,115.0,0,0,0,0,0,0,1,0,0,0,0,0
8364,102.0,0,0,0,0,0,1,0,0,0,0,0,0
8365,39.0,0,1,0,0,0,0,0,0,0,0,0,0
8366,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8367,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8368,72.0,0,0,0,1,0,0,0,0,0,0,0,0
8369,156.0,0,0,0,0,0,0,0,0,0,1,0,0
8370,114.0,0,0,0,0,0,0,1,0,0,0,0,0
8371,124.0,0,0,0,0,0,0,0,1,0,0,0,0
8372,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8373,101.0,0,0,0,0,0,1,0,0,0,0,0,0
8374,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8375,99.0,0,0,0,0,0,1,0,0,0,0,0,0
8376,81.0,0,0,0,0,1,0,0,0,0,0,0,0
8377,123.0,0,0,0,0,0,0,0,1,0,0,0,0
8378,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8379,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8380,75.0,0,0,0,1,0,0,0,0,0,0,0,0
8381,103.0,0,0,0,0,0,1,0,0,0,0,0,0
8382,59.0,0,0,1,0,0,0,0,0,0,0,0,0
8383,49.0,0,0,1,0,0,0,0,0,0,0,0,0
8384,113.0,0,0,0,0,0,0,1,0,0,0,0,0
8385,146.0,0,0,0,0,0,0,0,0,1,0,0,0
8386,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8387,71.0,0,0,0,1,0,0,0,0,0,0,0,0
8388,56.0,0,0,1,0,0,0,0,0,0,0,0,0
8389,105.0,0,0,0,0,0,1,0,0,0,0,0,0
8390,,0,0,0,0,0,0,0,0,0,0,0,0
8391,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8392,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8393,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8394,69.0,0,0,0,1,0,0,0,0,0,0,0,0
8395,75.0,0,0,0,1,0,0,0,0,0,0,0,0
8396,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8397,69.0,0,0,0,1,0,0,0,0,0,0,0,0
8398,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8399,50.0,0,0,1,0,0,0,0,0,0,0,0,0
8400,73.0,0,0,0,1,0,0,0,0,0,0,0,0
8401,70.0,0,0,0,1,0,0,0,0,0,0,0,0
8402,78.0,0,0,0,0,1,0,0,0,0,0,0,0
8403,70.0,0,0,0,1,0,0,0,0,0,0,0,0
8404,72.0,0,0,0,1,0,0,0,0,0,0,0,0
8405,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8406,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8407,73.0,0,0,0,1,0,0,0,0,0,0,0,0
8408,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8409,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8410,,0,0,0,0,0,0,0,0,0,0,0,0
8411,120.0,0,0,0,0,0,0,1,0,0,0,0,0
8412,73.0,0,0,0,1,0,0,0,0,0,0,0,0
8413,82.0,0,0,0,0,1,0,0,0,0,0,0,0
8414,66.0,0,0,0,1,0,0,0,0,0,0,0,0
8415,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8416,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8417,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8418,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8419,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8420,73.0,0,0,0,1,0,0,0,0,0,0,0,0
8421,83.0,0,0,0,0,1,0,0,0,0,0,0,0
8422,74.0,0,0,0,1,0,0,0,0,0,0,0,0
8423,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8424,100.0,0,0,0,0,0,1,0,0,0,0,0,0
8425,14.0,1,0,0,0,0,0,0,0,0,0,0,0
8426,102.0,0,0,0,0,0,1,0,0,0,0,0,0
8427,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8428,65.0,0,0,0,1,0,0,0,0,0,0,0,0
8429,84.0,0,0,0,0,1,0,0,0,0,0,0,0
8430,79.0,0,0,0,0,1,0,0,0,0,0,0,0
8431,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8432,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8433,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8434,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8435,70.0,0,0,0,1,0,0,0,0,0,0,0,0
8436,48.0,0,0,1,0,0,0,0,0,0,0,0,0
8437,118.0,0,0,0,0,0,0,1,0,0,0,0,0
8438,70.0,0,0,0,1,0,0,0,0,0,0,0,0
8439,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8440,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8441,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8442,99.0,0,0,0,0,0,1,0,0,0,0,0,0
8443,54.0,0,0,1,0,0,0,0,0,0,0,0,0
8444,72.0,0,0,0,1,0,0,0,0,0,0,0,0
8445,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8446,99.0,0,0,0,0,0,1,0,0,0,0,0,0
8447,93.0,0,0,0,0,0,1,0,0,0,0,0,0
8448,95.0,0,0,0,0,0,1,0,0,0,0,0,0
8449,55.0,0,0,1,0,0,0,0,0,0,0,0,0
8450,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8451,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8452,91.0,0,0,0,0,0,0,0,0,0,0,0,0
8453,61.0,0,0,0,0,0,0,0,0,0,0,0,0
8454,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8455,82.0,0,0,0,0,1,0,0,0,0,0,0,0
8456,81.0,0,0,0,0,1,0,0,0,0,0,0,0
8457,123.0,0,0,0,0,0,0,0,1,0,0,0,0
8458,66.0,0,0,0,1,0,0,0,0,0,0,0,0
8459,73.0,0,0,0,1,0,0,0,0,0,0,0,0
8460,,0,0,0,0,0,0,0,0,0,0,0,0
8461,62.0,0,0,0,1,0,0,0,0,0,0,0,0
8462,114.0,0,0,0,0,0,0,1,0,0,0,0,0
8463,76.0,0,0,0,0,0,0,0,0,0,0,0,0
8464,,0,0,0,0,0,0,0,0,0,0,0,0
8465,109.0,0,0,0,0,0,0,1,0,0,0,0,0
8466,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8467,138.0,0,0,0,0,0,0,0,0,1,0,0,0
8468,107.0,0,0,0,0,0,0,1,0,0,0,0,0
8469,63.0,0,0,0,1,0,0,0,0,0,0,0,0
8470,28.0,1,0,0,0,0,0,0,0,0,0,0,0
8471,65.0,0,0,0,1,0,0,0,0,0,0,0,0
8472,97.0,0,0,0,0,0,1,0,0,0,0,0,0
8473,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8474,57.0,0,0,1,0,0,0,0,0,0,0,0,0
8475,,0,0,0,0,0,0,0,0,0,0,0,0
8476,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8477,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8478,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8479,85.0,0,0,0,0,1,0,0,0,0,0,0,0
8480,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8481,73.0,0,0,0,1,0,0,0,0,0,0,0,0
8482,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8483,55.0,0,0,1,0,0,0,0,0,0,0,0,0
8484,77.0,0,0,0,0,1,0,0,0,0,0,0,0
8485,136.0,0,0,0,0,0,0,0,0,0,0,0,0
8486,98.0,0,0,0,0,0,1,0,0,0,0,0,0
8487,100.0,0,0,0,0,0,1,0,0,0,0,0,0
8488,84.0,0,0,0,0,1,0,0,0,0,0,0,0
8489,96.0,0,0,0,0,0,1,0,0,0,0,0,0
8490,44.0,0,1,0,0,0,0,0,0,0,0,0,0
8491,,0,0,0,0,0,0,0,0,0,0,0,0
8492,121.0,0,0,0,0,0,0,0,0,0,0,0,0
8493,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8494,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8495,58.0,0,0,1,0,0,0,0,0,0,0,0,0
8496,57.0,0,0,1,0,0,0,0,0,0,0,0,0
8497,,0,0,0,0,0,0,0,0,0,0,0,0
8498,59.0,0,0,1,0,0,0,0,0,0,0,0,0
8499,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8500,87.0,0,0,0,0,1,0,0,0,0,0,0,0
8501,50.0,0,0,1,0,0,0,0,0,0,0,0,0
8502,60.0,0,0,1,0,0,0,0,0,0,0,0,0
8503,94.0,0,0,0,0,0,1,0,0,0,0,0,0
8504,74.0,0,0,0,1,0,0,0,0,0,0,0,0
8505,78.0,0,0,0,0,1,0,0,0,0,0,0,0
8506,90.0,0,0,0,0,1,0,0,0,0,0,0,0
8507,31.0,0,0,0,0,0,0,0,0,0,0,0,0
8508,64.0,0,0,0,1,0,0,0,0,0,0,0,0
8509,63.0,0,0,0,1,0,0,0,0,0,0,0,0
8510,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8511,82.0,0,0,0,0,1,0,0,0,0,0,0,0
8512,86.0,0,0,0,0,1,0,0,0,0,0,0,0
8513,79.0,0,0,0,0,1,0,0,0,0,0,0,0
8514,67.0,0,0,0,1,0,0,0,0,0,0,0,0
8515,96.0,0,0,0,0,0,1,0,0,0,0,0,0
8516,84.0,0,0,0,0,1,0,0,0,0,0,0,0
8517,92.0,0,0,0,0,0,1,0,0,0,0,0,0
8518,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8519,88.0,0,0,0,0,1,0,0,0,0,0,0,0
8520,96.0,0,0,0,0,0,1,0,0,0,0,0,0
8521,76.0,0,0,0,0,0,0,0,0,0,0,0,0
8522,96.0,0,0,0,0,0,1,0,0,0,0,0,0
8523,159.0,0,0,0,0,0,0,0,0,0,1,0,0
8524,80.0,0,0,0,0,1,0,0,0,0,0,0,0
8525,61.0,0,0,0,0,0,0,0,0,0,0,0,0
8526,100.0,0,0,0,0,0,1,0,0,0,0,0,0
8527,66.0,0,0,0,1,0,0,0,0,0,0,0,0
8528,89.0,0,0,0,0,1,0,0,0,0,0,0,0
8529,85.0,0,0,0,0,1,0,0,0,0,0,0,0
