,0,1,tomato_score
3905,70,100,70.0
3906,70,100,70.0
3907,70,100,70.0
3908,70,100,70.0
3909,70,100,70.0
3910,70,100,70.0
3911,70,100,70.0
3912,70,100,70.0
3913,70,100,70.0
3914,70,100,70.0
3915,70,100,70.0
3916,69,100,69.0
3917,69,100,69.0
3918,69,100,69.0
3919,69,100,69.0
3920,69,100,69.0
3921,69,100,69.0
3922,69,100,69.0
3923,69,100,69.0
3924,69,100,69.0
3925,69,100,69.0
3926,69,100,69.0
3927,69,100,69.0
3928,69,100,69.0
3929,69,100,69.0
3930,69,100,69.0
3931,69,100,69.0
3932,69,100,69.0
3933,69,100,69.0
3934,69,100,69.0
3935,69,100,69.0
3936,68,100,68.0
3937,68,100,68.0
3938,68,100,68.0
3939,68,100,68.0
3940,68,100,68.0
3941,68,100,68.0
3942,68,100,68.0
3943,68,100,68.0
3944,68,100,68.0
3945,68,100,68.0
3946,68,100,68.0
3947,68,100,68.0
3948,68,100,68.0
3949,68,100,68.0
3950,68,100,68.0
3951,68,100,68.0
3952,68,100,68.0
3953,68,100,68.0
3954,68,100,68.0
3955,67,100,67.0
3956,67,100,67.0
3957,67,100,67.0
3958,67,100,67.0
3959,67,100,67.0
3960,67,100,67.0
3961,67,100,67.0
3962,67,100,67.0
3963,67,100,67.0
3964,67,100,67.0
3965,67,100,67.0
3966,67,100,67.0
3967,67,100,67.0
3968,67,100,67.0
3969,67,100,67.0
3970,67,100,67.0
3971,67,100,67.0
3972,67,100,67.0
3973,67,100,67.0
3974,67,100,67.0
3975,67,100,67.0
3976,67,100,67.0
3977,67,100,67.0
3978,67,100,67.0
3979,67,100,67.0
3980,67,100,67.0
3981,67,100,67.0
3982,67,100,67.0
3983,67,100,67.0
3984,66,100,66.0
3985,66,100,66.0
3986,66,100,66.0
3987,66,100,66.0
3988,66,100,66.0
3989,66,100,66.0
3990,66,100,66.0
3991,66,100,66.0
3992,66,100,66.0
3993,66,100,66.0
3994,66,100,66.0
3995,66,100,66.0
3996,66,100,66.0
3997,66,100,66.0
3998,66,100,66.0
3999,66,100,66.0
4000,66,100,66.0
4001,66,100,66.0
4002,66,100,66.0
4003,66,100,66.0
4004,66,100,66.0
4005,66,100,66.0
4006,66,100,66.0
4007,66,100,66.0
4008,66,100,66.0
4009,66,100,66.0
4010,66,100,66.0
4011,66,100,66.0
4012,66,100,66.0
4013,66,100,66.0
4014,66,100,66.0
4015,66,100,66.0
4016,66,100,66.0
4017,66,100,66.0
4018,66,100,66.0
4019,66,100,66.0
4020,65,100,65.0
4021,65,100,65.0
4022,65,100,65.0
4023,65,100,65.0
4024,65,100,65.0
4025,65,100,65.0
4026,65,100,65.0
4027,65,100,65.0
4028,65,100,65.0
4029,65,100,65.0
4030,65,100,65.0
4031,65,100,65.0
4032,65,100,65.0
4033,65,100,65.0
4034,65,100,65.0
4035,65,100,65.0
4036,65,100,65.0
4037,65,100,65.0
4038,65,100,65.0
4039,65,100,65.0
4040,65,100,65.0
4041,65,100,65.0
4042,65,100,65.0
4043,65,100,65.0
4044,65,100,65.0
4045,65,100,65.0
4046,65,100,65.0
4047,65,100,65.0
4048,65,100,65.0
4049,65,100,65.0
4050,65,100,65.0
4051,64,100,64.0
4052,64,100,64.0
4053,64,100,64.0
4054,64,100,64.0
4055,64,100,64.0
4056,64,100,64.0
4057,64,100,64.0
4058,64,100,64.0
4059,64,100,64.0
4060,64,100,64.0
4061,64,100,64.0
4062,64,100,64.0
4063,64,100,64.0
4064,64,100,64.0
4065,64,100,64.0
4066,64,100,64.0
4067,64,100,64.0
4068,64,100,64.0
4069,64,100,64.0
4070,64,100,64.0
4071,64,100,64.0
4072,64,100,64.0
4073,64,100,64.0
4074,64,100,64.0
4075,64,100,64.0
4076,64,100,64.0
4077,64,100,64.0
4078,64,100,64.0
4079,64,100,64.0
4080,64,100,64.0
4081,64,100,64.0
4082,64,100,64.0
4083,64,100,64.0
4084,64,100,64.0
4085,64,100,64.0
4086,64,100,64.0
4087,63,100,63.0
4088,63,100,63.0
4089,63,100,63.0
4090,63,100,63.0
4091,63,100,63.0
4092,63,100,63.0
4093,63,100,63.0
4094,63,100,63.0
4095,63,100,63.0
4096,63,100,63.0
4097,63,100,63.0
4098,63,100,63.0
4099,63,100,63.0
4100,63,100,63.0
4101,63,100,63.0
4102,63,100,63.0
4103,63,100,63.0
4104,63,100,63.0
4105,63,100,63.0
4106,63,100,63.0
4107,63,100,63.0
4108,63,100,63.0
4109,63,100,63.0
4110,63,100,63.0
4111,63,100,63.0
4112,63,100,63.0
4113,63,100,63.0
4114,63,100,63.0
4115,63,100,63.0
4116,63,100,63.0
4117,63,100,63.0
4118,63,100,63.0
4119,63,100,63.0
4120,63,100,63.0
4121,63,100,63.0
4122,63,100,63.0
4123,63,100,63.0
4124,62,100,62.0
4125,62,100,62.0
4126,62,100,62.0
4127,62,100,62.0
4128,62,100,62.0
4129,62,100,62.0
4130,62,100,62.0
4131,62,100,62.0
4132,62,100,62.0
4133,62,100,62.0
4134,62,100,62.0
4135,62,100,62.0
4136,62,100,62.0
4137,62,100,62.0
4138,62,100,62.0
4139,62,100,62.0
4140,62,100,62.0
4141,62,100,62.0
4142,62,100,62.0
4143,62,100,62.0
4144,62,100,62.0
4145,62,100,62.0
4146,62,100,62.0
4147,62,100,62.0
4148,62,100,62.0
4149,62,100,62.0
4150,62,100,62.0
4151,62,100,62.0
4152,62,100,62.0
4153,62,100,62.0
4154,62,100,62.0
4155,61,100,61.0
4156,61,100,61.0
4157,61,100,61.0
4158,61,100,61.0
4159,61,100,61.0
4160,61,100,61.0
4161,61,100,61.0
4162,61,100,61.0
4163,61,100,61.0
4164,61,100,61.0
4165,61,100,61.0
4166,61,100,61.0
4167,61,100,61.0
4168,61,100,61.0
4169,61,100,61.0
4170,61,100,61.0
4171,61,100,61.0
4172,61,100,61.0
4173,61,100,61.0
4174,61,100,61.0
4175,61,100,61.0
4176,61,100,61.0
4177,61,100,61.0
4178,61,100,61.0
4179,61,100,61.0
4180,61,100,61.0
4181,61,100,61.0
4182,61,100,61.0
4183,61,100,61.0
4184,60,100,60.0
4185,60,100,60.0
4186,60,100,60.0
4187,60,100,60.0
4188,60,100,60.0
4189,60,100,60.0
4190,60,100,60.0
4191,60,100,60.0
4192,60,100,60.0
4193,60,100,60.0
4194,60,100,60.0
4195,60,100,60.0
4196,60,100,60.0
4197,60,100,60.0
4198,60,100,60.0
4199,60,100,60.0
4200,60,100,60.0
4201,60,100,60.0
4202,60,100,60.0
4203,60,100,60.0
4204,60,100,60.0
4205,60,100,60.0
4206,60,100,60.0
4207,60,100,60.0
4208,60,100,60.0
4209,60,100,60.0
4210,60,100,60.0
4211,60,100,60.0
4212,60,100,60.0
4213,60,100,60.0
4214,60,100,60.0
4215,59,100,59.0
4216,59,100,59.0
4217,59,100,59.0
4218,59,100,59.0
4219,59,100,59.0
4220,59,100,59.0
4221,59,100,59.0
4222,59,100,59.0
4223,59,100,59.0
4224,59,100,59.0
4225,59,100,59.0
4226,59,100,59.0
4227,59,100,59.0
4228,59,100,59.0
4229,59,100,59.0
4230,59,100,59.0
4231,59,100,59.0
4232,59,100,59.0
4233,59,100,59.0
4234,59,100,59.0
4235,59,100,59.0
4236,59,100,59.0
4237,59,100,59.0
4238,59,100,59.0
4239,59,100,59.0
4240,59,100,59.0
4241,59,100,59.0
4242,59,100,59.0
4243,59,100,59.0
4244,59,100,59.0
4245,59,100,59.0
4246,59,100,59.0
4247,58,100,58.0
4248,58,100,58.0
4249,58,100,58.0
4250,58,100,58.0
4251,58,100,58.0
4252,58,100,58.0
4253,58,100,58.0
4254,58,100,58.0
4255,58,100,58.0
4256,58,100,58.0
4257,58,100,58.0
4258,58,100,58.0
4259,58,100,58.0
4260,58,100,58.0
4261,58,100,58.0
4262,58,100,58.0
4263,58,100,58.0
4264,58,100,58.0
4265,58,100,58.0
4266,58,100,58.0
4267,58,100,58.0
4268,58,100,58.0
4269,58,100,58.0
4270,58,100,58.0
4271,58,100,58.0
4272,58,100,58.0
4273,58,100,58.0
4274,58,100,58.0
4275,58,100,58.0
4276,58,100,58.0
4277,58,100,58.0
4278,58,100,58.0
4279,58,100,58.0
4280,58,100,58.0
4281,58,100,58.0
4282,58,100,58.0
4283,57,100,57.0
4284,57,100,57.0
4285,57,100,57.0
4286,57,100,57.0
4287,57,100,57.0
4288,57,100,57.0
4289,57,100,57.0
4290,57,100,57.0
4291,57,100,57.0
4292,57,100,57.0
4293,57,100,57.0
4294,57,100,57.0
4295,57,100,57.0
4296,57,100,57.0
4297,57,100,57.0
4298,57,100,57.0
4299,57,100,57.0
4300,57,100,57.0
4301,57,100,57.0
4302,57,100,57.0
4303,57,100,57.0
4304,57,100,57.0
4305,57,100,57.0
4306,57,100,57.0
4307,57,100,57.0
4308,57,100,57.0
4309,57,100,57.0
4310,57,100,57.0
4311,57,100,57.0
4312,57,100,57.0
4313,57,100,57.0
4314,57,100,57.0
4315,57,100,57.0
4316,57,100,57.0
4317,57,100,57.0
4318,56,100,56.0
4319,56,100,56.0
4320,56,100,56.0
4321,56,100,56.0
4322,56,100,56.0
4323,56,100,56.0
4324,56,100,56.0
4325,56,100,56.0
4326,56,100,56.0
4327,56,100,56.0
4328,56,100,56.0
4329,56,100,56.0
4330,56,100,56.0
4331,56,100,56.0
4332,56,100,56.0
4333,56,100,56.0
4334,56,100,56.0
4335,56,100,56.0
4336,56,100,56.0
4337,56,100,56.0
4338,56,100,56.0
4339,56,100,56.0
4340,56,100,56.0
4341,56,100,56.0
4342,56,100,56.0
4343,56,100,56.0
4344,56,100,56.0
4345,56,100,56.0
4346,56,100,56.0
4347,56,100,56.0
4348,56,100,56.0
4349,56,100,56.0
4350,56,100,56.0
4351,56,100,56.0
4352,55,100,55.0
4353,55,100,55.0
4354,55,100,55.0
4355,55,100,55.0
4356,55,100,55.0
4357,55,100,55.0
4358,55,100,55.0
4359,55,100,55.0
4360,55,100,55.0
4361,55,100,55.0
4362,55,100,55.0
4363,55,100,55.0
4364,55,100,55.0
4365,55,100,55.0
4366,55,100,55.0
4367,55,100,55.0
4368,55,100,55.0
4369,55,100,55.0
4370,55,100,55.0
4371,55,100,55.0
4372,55,100,55.0
4373,55,100,55.0
4374,55,100,55.0
4375,55,100,55.0
4376,55,100,55.0
4377,55,100,55.0
4378,55,100,55.0
4379,55,100,55.0
4380,55,100,55.0
4381,55,100,55.0
4382,55,100,55.0
4383,55,100,55.0
4384,55,100,55.0
4385,55,100,55.0
4386,55,100,55.0
4387,54,100,54.0
4388,54,100,54.0
4389,54,100,54.0
4390,54,100,54.0
4391,54,100,54.0
4392,54,100,54.0
4393,54,100,54.0
4394,54,100,54.0
4395,54,100,54.0
4396,54,100,54.0
4397,54,100,54.0
4398,54,100,54.0
4399,54,100,54.0
4400,54,100,54.0
4401,54,100,54.0
4402,54,100,54.0
4403,54,100,54.0
4404,54,100,54.0
4405,54,100,54.0
4406,54,100,54.0
4407,54,100,54.0
4408,54,100,54.0
4409,54,100,54.0
4410,54,100,54.0
4411,54,100,54.0
4412,54,100,54.0
4413,54,100,54.0
4414,54,100,54.0
4415,54,100,54.0
4416,53,100,53.0
4417,53,100,53.0
4418,53,100,53.0
4419,53,100,53.0
4420,53,100,53.0
4421,53,100,53.0
4422,53,100,53.0
4423,53,100,53.0
4424,53,100,53.0
4425,53,100,53.0
4426,53,100,53.0
4427,53,100,53.0
4428,53,100,53.0
4429,53,100,53.0
4430,53,100,53.0
4431,53,100,53.0
4432,53,100,53.0
4433,53,100,53.0
4434,53,100,53.0
4435,53,100,53.0
4436,53,100,53.0
4437,53,100,53.0
4438,53,100,53.0
4439,53,100,53.0
4440,53,100,53.0
4441,53,100,53.0
4442,53,100,53.0
4443,53,100,53.0
4444,53,100,53.0
4445,53,100,53.0
4446,52,100,52.0
4447,52,100,52.0
4448,52,100,52.0
4449,52,100,52.0
4450,52,100,52.0
4451,52,100,52.0
4452,52,100,52.0
4453,52,100,52.0
4454,52,100,52.0
4455,52,100,52.0
4456,52,100,52.0
4457,52,100,52.0
4458,52,100,52.0
4459,52,100,52.0
4460,52,100,52.0
4461,52,100,52.0
4462,52,100,52.0
4463,52,100,52.0
4464,52,100,52.0
4465,52,100,52.0
4466,52,100,52.0
4467,52,100,52.0
4468,52,100,52.0
4469,52,100,52.0
4470,52,100,52.0
4471,52,100,52.0
4472,52,100,52.0
4473,52,100,52.0
4474,51,100,51.0
4475,51,100,51.0
4476,51,100,51.0
4477,51,100,51.0
4478,51,100,51.0
4479,51,100,51.0
4480,51,100,51.0
4481,51,100,51.0
4482,51,100,51.0
4483,51,100,51.0
4484,51,100,51.0
4485,51,100,51.0
4486,51,100,51.0
4487,51,100,51.0
4488,51,100,51.0
4489,51,100,51.0
4490,51,100,51.0
4491,51,100,51.0
4492,51,100,51.0
4493,51,100,51.0
4494,51,100,51.0
4495,51,100,51.0
4496,51,100,51.0
4497,51,100,51.0
4498,51,100,51.0
4499,51,100,51.0
4500,51,100,51.0
4501,50,100,50.0
4502,50,100,50.0
4503,50,100,50.0
4504,50,100,50.0
4505,50,100,50.0
4506,50,100,50.0
4507,50,100,50.0
4508,50,100,50.0
4509,50,100,50.0
4510,50,100,50.0
4511,50,100,50.0
4512,50,100,50.0
4513,50,100,50.0
4514,50,100,50.0
4515,50,100,50.0
4516,50,100,50.0
4517,50,100,50.0
4518,50,100,50.0
4519,50,100,50.0
4520,50,100,50.0
4521,50,100,50.0
4522,50,100,50.0
4523,50,100,50.0
4524,50,100,50.0
4525,49,100,49.0
4526,49,100,49.0
4527,49,100,49.0
4528,49,100,49.0
4529,49,100,49.0
4530,49,100,49.0
4531,49,100,49.0
4532,49,100,49.0
4533,49,100,49.0
4534,49,100,49.0
4535,49,100,49.0
4536,49,100,49.0
4537,49,100,49.0
4538,49,100,49.0
4539,49,100,49.0
4540,49,100,49.0
4541,49,100,49.0
4542,49,100,49.0
4543,49,100,49.0
4544,49,100,49.0
4545,48,100,48.0
4546,48,100,48.0
4547,48,100,48.0
4548,48,100,48.0
4549,48,100,48.0
4550,48,100,48.0
4551,48,100,48.0
4552,48,100,48.0
4553,48,100,48.0
4554,48,100,48.0
4555,48,100,48.0
4556,48,100,48.0
4557,48,100,48.0
4558,48,100,48.0
4559,48,100,48.0
4560,48,100,48.0
4561,48,100,48.0
4562,48,100,48.0
4563,48,100,48.0
4564,48,100,48.0
4565,47,100,47.0
4566,47,100,47.0
4567,47,100,47.0
4568,47,100,47.0
4569,47,100,47.0
4570,47,100,47.0
4571,47,100,47.0
4572,47,100,47.0
4573,47,100,47.0
4574,47,100,47.0
4575,47,100,47.0
4576,47,100,47.0
4577,47,100,47.0
4578,47,100,47.0
4579,47,100,47.0
4580,47,100,47.0
4581,47,100,47.0
4582,47,100,47.0
4583,47,100,47.0
4584,47,100,47.0
4585,47,100,47.0
4586,47,100,47.0
4587,46,100,46.0
4588,46,100,46.0
4589,46,100,46.0
4590,46,100,46.0
4591,46,100,46.0
4592,46,100,46.0
4593,46,100,46.0
4594,46,100,46.0
4595,46,100,46.0
4596,46,100,46.0
4597,46,100,46.0
4598,46,100,46.0
4599,46,100,46.0
4600,46,100,46.0
4601,46,100,46.0
4602,46,100,46.0
4603,46,100,46.0
4604,45,100,45.0
4605,45,100,45.0
4606,45,100,45.0
4607,45,100,45.0
4608,45,100,45.0
4609,45,100,45.0
4610,45,100,45.0
4611,45,100,45.0
4612,45,100,45.0
4613,45,100,45.0
4614,45,100,45.0
4615,45,100,45.0
4616,45,100,45.0
4617,45,100,45.0
4618,45,100,45.0
4619,44,100,44.0
4620,44,100,44.0
4621,44,100,44.0
4622,44,100,44.0
4623,44,100,44.0
4624,44,100,44.0
4625,44,100,44.0
4626,44,100,44.0
4627,44,100,44.0
4628,44,100,44.0
4629,44,100,44.0
4630,44,100,44.0
4631,44,100,44.0
4632,44,100,44.0
4633,44,100,44.0
4634,44,100,44.0
4635,44,100,44.0
4636,44,100,44.0
4637,44,100,44.0
4638,44,100,44.0
4639,43,100,43.0
4640,43,100,43.0
4641,43,100,43.0
4642,43,100,43.0
4643,43,100,43.0
4644,43,100,43.0
4645,43,100,43.0
4646,43,100,43.0
4647,43,100,43.0
4648,43,100,43.0
4649,43,100,43.0
4650,43,100,43.0
4651,43,100,43.0
4652,43,100,43.0
4653,43,100,43.0
4654,43,100,43.0
4655,43,100,43.0
4656,43,100,43.0
4657,42,100,42.0
4658,42,100,42.0
4659,42,100,42.0
4660,42,100,42.0
4661,42,100,42.0
4662,42,100,42.0
4663,42,100,42.0
4664,41,100,41.0
4665,41,100,41.0
4666,41,100,41.0
4667,41,100,41.0
4668,41,100,41.0
4669,41,100,41.0
4670,41,100,41.0
4671,41,100,41.0
4672,41,100,41.0
4673,41,100,41.0
4674,41,100,41.0
4675,40,100,40.0
4676,40,100,40.0
4677,40,100,40.0
4678,39,100,39.0
4679,39,100,39.0
4680,39,100,39.0
4681,39,100,39.0
4682,39,100,39.0
4683,39,100,39.0
4684,39,100,39.0
4685,38,100,38.0
4686,38,100,38.0
4687,38,100,38.0
4688,38,100,38.0
4689,38,100,38.0
4690,38,100,38.0
4691,37,100,37.0
4692,37,100,37.0
4693,35,100,35.0
4694,35,100,35.0
4695,35,100,35.0
4696,33,100,33.0
4697,31,100,31.0
4698,20,100,20.0
4699,15,100,15.0
4700,15,100,15.0
4701,13,100,13.0
4702,12,100,12.0
4703,93,100,93.0
4704,93,100,93.0
4705,91,100,91.0
4706,90,100,90.0
4707,89,100,89.0
4708,89,100,89.0
4709,88,100,88.0
4710,88,100,88.0
4711,88,100,88.0
4712,87,100,87.0
4713,87,100,87.0
4714,86,100,86.0
4715,86,100,86.0
4716,85,100,85.0
4717,85,100,85.0
4718,85,100,85.0
4719,85,100,85.0
4720,84,100,84.0
4721,84,100,84.0
4722,84,100,84.0
4723,84,100,84.0
4724,83,100,83.0
4725,83,100,83.0
4726,82,100,82.0
4727,82,100,82.0
4728,82,100,82.0
4729,82,100,82.0
4730,82,100,82.0
4731,82,100,82.0
4732,82,100,82.0
4733,81,100,81.0
4734,81,100,81.0
4735,81,100,81.0
4736,81,100,81.0
4737,81,100,81.0
4738,81,100,81.0
4739,81,100,81.0
4740,80,100,80.0
4741,80,100,80.0
4742,80,100,80.0
4743,80,100,80.0
4744,80,100,80.0
4745,80,100,80.0
4746,80,100,80.0
4747,80,100,80.0
4748,80,100,80.0
4749,79,100,79.0
4750,79,100,79.0
4751,79,100,79.0
4752,79,100,79.0
4753,79,100,79.0
4754,79,100,79.0
4755,79,100,79.0
4756,79,100,79.0
4757,79,100,79.0
4758,79,100,79.0
4759,79,100,79.0
4760,78,100,78.0
4761,78,100,78.0
4762,78,100,78.0
4763,78,100,78.0
4764,78,100,78.0
4765,78,100,78.0
4766,77,100,77.0
4767,77,100,77.0
4768,77,100,77.0
4769,77,100,77.0
4770,77,100,77.0
4771,77,100,77.0
4772,77,100,77.0
4773,77,100,77.0
4774,77,100,77.0
4775,77,100,77.0
4776,77,100,77.0
4777,76,100,76.0
4778,76,100,76.0
4779,76,100,76.0
4780,76,100,76.0
4781,76,100,76.0
4782,76,100,76.0
4783,76,100,76.0
4784,76,100,76.0
4785,76,100,76.0
4786,76,100,76.0
4787,76,100,76.0
4788,76,100,76.0
4789,76,100,76.0
4790,76,100,76.0
4791,75,100,75.0
4792,75,100,75.0
4793,75,100,75.0
4794,75,100,75.0
4795,75,100,75.0
4796,75,100,75.0
4797,75,100,75.0
4798,75,100,75.0
4799,75,100,75.0
4800,75,100,75.0
4801,75,100,75.0
4802,75,100,75.0
4803,75,100,75.0
4804,75,100,75.0
4805,74,100,74.0
4806,74,100,74.0
4807,74,100,74.0
4808,74,100,74.0
4809,74,100,74.0
4810,74,100,74.0
4811,74,100,74.0
4812,74,100,74.0
4813,74,100,74.0
4814,74,100,74.0
4815,74,100,74.0
4816,74,100,74.0
4817,74,100,74.0
4818,74,100,74.0
4819,74,100,74.0
4820,74,100,74.0
4821,74,100,74.0
4822,74,100,74.0
4823,74,100,74.0
4824,74,100,74.0
4825,74,100,74.0
4826,74,100,74.0
4827,73,100,73.0
4828,73,100,73.0
4829,73,100,73.0
4830,73,100,73.0
4831,73,100,73.0
4832,73,100,73.0
4833,73,100,73.0
4834,73,100,73.0
4835,73,100,73.0
4836,73,100,73.0
4837,73,100,73.0
4838,73,100,73.0
4839,73,100,73.0
4840,73,100,73.0
4841,73,100,73.0
4842,73,100,73.0
4843,73,100,73.0
4844,73,100,73.0
4845,73,100,73.0
4846,73,100,73.0
4847,72,100,72.0
4848,72,100,72.0
4849,72,100,72.0
4850,72,100,72.0
4851,72,100,72.0
4852,72,100,72.0
4853,72,100,72.0
4854,72,100,72.0
4855,72,100,72.0
4856,72,100,72.0
4857,72,100,72.0
4858,72,100,72.0
4859,72,100,72.0
4860,72,100,72.0
4861,72,100,72.0
4862,72,100,72.0
4863,72,100,72.0
4864,72,100,72.0
4865,72,100,72.0
4866,72,100,72.0
4867,72,100,72.0
4868,72,100,72.0
4869,72,100,72.0
4870,72,100,72.0
4871,72,100,72.0
4872,72,100,72.0
4873,72,100,72.0
4874,72,100,72.0
4875,72,100,72.0
4876,72,100,72.0
4877,72,100,72.0
4878,72,100,72.0
4879,72,100,72.0
4880,72,100,72.0
4881,72,100,72.0
4882,72,100,72.0
4883,71,100,71.0
4884,71,100,71.0
4885,71,100,71.0
4886,71,100,71.0
4887,71,100,71.0
4888,71,100,71.0
4889,71,100,71.0
4890,71,100,71.0
4891,71,100,71.0
4892,71,100,71.0
4893,71,100,71.0
4894,71,100,71.0
4895,71,100,71.0
4896,71,100,71.0
4897,71,100,71.0
4898,71,100,71.0
4899,71,100,71.0
4900,70,100,70.0
4901,70,100,70.0
4902,70,100,70.0
4903,70,100,70.0
4904,70,100,70.0
4905,70,100,70.0
4906,70,100,70.0
4907,70,100,70.0
4908,70,100,70.0
4909,70,100,70.0
4910,70,100,70.0
4911,70,100,70.0
4912,70,100,70.0
4913,70,100,70.0
4914,70,100,70.0
4915,70,100,70.0
4916,70,100,70.0
4917,70,100,70.0
4918,70,100,70.0
4919,70,100,70.0
4920,70,100,70.0
4921,70,100,70.0
4922,70,100,70.0
4923,70,100,70.0
4924,70,100,70.0
4925,70,100,70.0
4926,70,100,70.0
4927,69,100,69.0
4928,69,100,69.0
4929,69,100,69.0
4930,69,100,69.0
4931,69,100,69.0
4932,69,100,69.0
4933,69,100,69.0
4934,69,100,69.0
4935,69,100,69.0
4936,69,100,69.0
4937,69,100,69.0
4938,69,100,69.0
4939,69,100,69.0
4940,69,100,69.0
4941,69,100,69.0
4942,69,100,69.0
4943,69,100,69.0
4944,69,100,69.0
4945,69,100,69.0
4946,69,100,69.0
4947,69,100,69.0
4948,69,100,69.0
4949,69,100,69.0
4950,69,100,69.0
4951,69,100,69.0
4952,69,100,69.0
4953,69,100,69.0
4954,69,100,69.0
4955,69,100,69.0
4956,69,100,69.0
4957,69,100,69.0
4958,69,100,69.0
4959,69,100,69.0
4960,69,100,69.0
4961,69,100,69.0
4962,69,100,69.0
4963,69,100,69.0
4964,69,100,69.0
4965,69,100,69.0
4966,69,100,69.0
4967,69,100,69.0
4968,69,100,69.0
4969,68,100,68.0
4970,68,100,68.0
4971,68,100,68.0
4972,68,100,68.0
4973,68,100,68.0
4974,68,100,68.0
4975,68,100,68.0
4976,68,100,68.0
4977,68,100,68.0
4978,68,100,68.0
4979,68,100,68.0
4980,68,100,68.0
4981,68,100,68.0
4982,68,100,68.0
4983,68,100,68.0
4984,68,100,68.0
4985,68,100,68.0
4986,68,100,68.0
4987,68,100,68.0
4988,68,100,68.0
4989,68,100,68.0
4990,68,100,68.0
4991,68,100,68.0
4992,68,100,68.0
4993,68,100,68.0
4994,68,100,68.0
4995,68,100,68.0
4996,68,100,68.0
4997,68,100,68.0
4998,68,100,68.0
4999,68,100,68.0
5000,68,100,68.0
5001,68,100,68.0
5002,68,100,68.0
5003,68,100,68.0
5004,68,100,68.0
5005,68,100,68.0
5006,68,100,68.0
5007,68,100,68.0
5008,68,100,68.0
5009,68,100,68.0
5010,68,100,68.0
5011,68,100,68.0
5012,67,100,67.0
5013,67,100,67.0
5014,67,100,67.0
5015,67,100,67.0
5016,67,100,67.0
5017,67,100,67.0
5018,67,100,67.0
5019,67,100,67.0
5020,67,100,67.0
5021,67,100,67.0
5022,67,100,67.0
5023,67,100,67.0
5024,67,100,67.0
5025,67,100,67.0
5026,67,100,67.0
5027,67,100,67.0
5028,67,100,67.0
5029,67,100,67.0
5030,67,100,67.0
5031,67,100,67.0
5032,67,100,67.0
5033,67,100,67.0
5034,67,100,67.0
5035,67,100,67.0
5036,67,100,67.0
5037,67,100,67.0
5038,67,100,67.0
5039,67,100,67.0
5040,67,100,67.0
5041,67,100,67.0
5042,67,100,67.0
5043,67,100,67.0
5044,67,100,67.0
5045,67,100,67.0
5046,67,100,67.0
5047,67,100,67.0
5048,67,100,67.0
5049,67,100,67.0
5050,67,100,67.0
5051,67,100,67.0
5052,67,100,67.0
5053,67,100,67.0
5054,66,100,66.0
5055,66,100,66.0
5056,66,100,66.0
5057,66,100,66.0
5058,66,100,66.0
5059,66,100,66.0
5060,66,100,66.0
5061,66,100,66.0
5062,66,100,66.0
5063,66,100,66.0
5064,66,100,66.0
5065,66,100,66.0
5066,66,100,66.0
5067,66,100,66.0
5068,66,100,66.0
5069,66,100,66.0
5070,66,100,66.0
5071,66,100,66.0
5072,66,100,66.0
5073,66,100,66.0
5074,66,100,66.0
5075,66,100,66.0
5076,66,100,66.0
5077,66,100,66.0
5078,66,100,66.0
5079,66,100,66.0
5080,66,100,66.0
5081,66,100,66.0
5082,66,100,66.0
5083,66,100,66.0
5084,66,100,66.0
5085,66,100,66.0
5086,66,100,66.0
5087,66,100,66.0
5088,66,100,66.0
5089,66,100,66.0
5090,66,100,66.0
5091,66,100,66.0
5092,66,100,66.0
5093,66,100,66.0
5094,66,100,66.0
5095,66,100,66.0
5096,65,100,65.0
5097,65,100,65.0
5098,65,100,65.0
5099,65,100,65.0
5100,65,100,65.0
5101,65,100,65.0
5102,65,100,65.0
5103,65,100,65.0
5104,65,100,65.0
5105,65,100,65.0
5106,65,100,65.0
5107,65,100,65.0
5108,65,100,65.0
5109,65,100,65.0
5110,65,100,65.0
5111,65,100,65.0
5112,65,100,65.0
5113,65,100,65.0
5114,65,100,65.0
5115,65,100,65.0
5116,65,100,65.0
5117,65,100,65.0
5118,65,100,65.0
5119,65,100,65.0
5120,65,100,65.0
5121,65,100,65.0
5122,65,100,65.0
5123,65,100,65.0
5124,65,100,65.0
5125,65,100,65.0
5126,65,100,65.0
5127,65,100,65.0
5128,65,100,65.0
5129,65,100,65.0
5130,65,100,65.0
5131,65,100,65.0
5132,65,100,65.0
5133,65,100,65.0
5134,65,100,65.0
5135,65,100,65.0
5136,65,100,65.0
5137,65,100,65.0
5138,65,100,65.0
5139,65,100,65.0
5140,65,100,65.0
5141,65,100,65.0
5142,65,100,65.0
5143,65,100,65.0
5144,65,100,65.0
5145,65,100,65.0
5146,65,100,65.0
5147,65,100,65.0
5148,65,100,65.0
5149,65,100,65.0
5150,65,100,65.0
5151,65,100,65.0
5152,65,100,65.0
5153,65,100,65.0
5154,65,100,65.0
5155,65,100,65.0
5156,65,100,65.0
5157,65,100,65.0
5158,64,100,64.0
5159,64,100,64.0
5160,64,100,64.0
5161,64,100,64.0
5162,64,100,64.0
5163,64,100,64.0
5164,64,100,64.0
5165,64,100,64.0
5166,64,100,64.0
5167,64,100,64.0
5168,64,100,64.0
5169,64,100,64.0
5170,64,100,64.0
5171,64,100,64.0
5172,64,100,64.0
5173,64,100,64.0
5174,64,100,64.0
5175,64,100,64.0
